defender_id,season,total_def_epa,plays,def_epa_per_play,def_epa_per_play_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0034982,2019,-13.661001606640639,58,-0.23553451045932136,0.0,1,1,5.0,148.0,230.0,72.0,32.25,77.5,9.875,,,,,,,33.0,117.0,24.0,00-0034982,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,0
00-0034982,2020,-5.1971882320525475,56,-0.09280693271522407,-0.23553451045932136,0,2,5.0,148.0,230.0,72.0,32.25,77.5,9.875,,,,,,,33.0,117.0,24.0,00-0034982,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,0
00-0034982,2022,5.388722301722737,69,0.07809742466264837,0.8708340418117586,0,4,5.0,148.0,230.0,72.0,32.25,77.5,9.875,,,,,,,33.0,117.0,24.0,00-0034982,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,0
00-0034982,2023,-11.60693949135379,63,-0.18423713478339349,0.07809742466264837,0,5,5.0,148.0,230.0,72.0,32.25,77.5,9.875,,,,,,,33.0,117.0,24.0,00-0034982,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,0
00-0034999,2020,-1.5608567984309045,26,-0.06003295378580402,-0.9243930885568261,0,2,7.0,226.0,241.0,73.0,31.5,76.875,10.0,4.51,,,,,,36.0,123.0,27.0,00-0034999,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035144,2019,-3.7747972931268,58,-0.06508271195046207,0.0,1,1,5.0,155.0,240.0,73.0,32.375,75.875,9.25,,,,,,,32.0,117.0,,00-0035144,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,1
00-0035144,2020,0.0573693268233908,23,0.00249431855753873,-0.06508271195046207,0,2,5.0,155.0,240.0,73.0,32.375,75.875,9.25,,,,,,,32.0,117.0,,00-0035144,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,1
00-0035144,2021,-3.2967265075421888,24,-0.13736360448092452,0.00249431855753873,0,3,5.0,155.0,240.0,73.0,32.375,75.875,9.25,,,,,,,32.0,117.0,,00-0035144,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,1
00-0035144,2023,2.115280816123453,22,0.0961491280056115,0.0010879739896732974,0,5,5.0,155.0,240.0,73.0,32.375,75.875,9.25,,,,,,,32.0,117.0,,00-0035144,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,1
00-0035144,2024,-8.733986459663733,45,-0.1940885879925274,0.0961491280056115,0,6,5.0,155.0,240.0,73.0,32.375,75.875,9.25,,,,,,,32.0,117.0,,00-0035144,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,1
00-0035144,2025,0.38284734775777757,34,0.01126021611052287,-0.1940885879925274,0,7,5.0,155.0,240.0,73.0,32.375,75.875,9.25,,,,,,,32.0,117.0,,00-0035144,lb,0,0,0,0,0,1,1,1,1,1,1,0,0,1
00-0035147,2020,-22.059739593997467,32,-0.6893668623124208,0.10243201572614323,0,2,6.0,201.0,193.0,71.0,30.375,74.0,8.75,4.52,,,,,4.25,34.0,117.0,12.0,00-0035147,db,0,0,0,0,0,0,1,1,1,1,0,0,0,0
00-0035147,2021,-5.14964657102499,46,-0.11194883850054325,-0.6893668623124208,0,3,6.0,201.0,193.0,71.0,30.375,74.0,8.75,4.52,,,,,4.25,34.0,117.0,12.0,00-0035147,db,0,0,0,0,0,0,1,1,1,1,0,0,0,0
00-0035147,2022,-17.352283592161257,22,-0.7887401632800571,-0.11194883850054325,0,4,6.0,201.0,193.0,71.0,30.375,74.0,8.75,4.52,,,,,4.25,34.0,117.0,12.0,00-0035147,db,0,0,0,0,0,0,1,1,1,1,0,0,0,0
00-0035236,2019,-21.345027036450652,73,-0.2923976306363103,0.0,1,1,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035236,2020,-21.416280140279934,48,-0.4461725029224986,-0.2923976306363103,0,2,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035236,2021,-14.158385680668289,58,-0.2441100979425567,-0.4461725029224986,0,3,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035236,2022,-8.228299443734112,30,-0.2742766481244704,-0.2441100979425567,0,4,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035236,2023,-13.691713924534184,52,-0.26330219085642664,-0.2742766481244704,0,5,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035236,2024,-7.091873096945938,64,-0.11081051713978028,-0.26330219085642664,0,6,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035236,2025,-17.386041498710185,52,-0.3343469518982728,-0.11081051713978028,0,7,2.0,33.0,190.0,71.0,30.125,71.375,8.875,4.55,,,,,,36.5,120.0,14.0,00-0035236,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035239,2019,-7.113053198575699,40,-0.17782632996439246,0.0,1,1,2.0,39.0,195.0,72.0,31.75,76.75,9.625,4.42,,,,,,41.5,126.0,14.0,00-0035239,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035239,2020,-19.33317153319515,52,-0.3717917602537529,-0.17782632996439246,0,2,2.0,39.0,195.0,72.0,31.75,76.75,9.625,4.42,,,,,,41.5,126.0,14.0,00-0035239,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035239,2021,-13.544650734751485,29,-0.46705692188798226,-0.3717917602537529,0,3,2.0,39.0,195.0,72.0,31.75,76.75,9.625,4.42,,,,,,41.5,126.0,14.0,00-0035239,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035239,2022,-7.708917087031745,20,-0.38544585435158724,-0.46705692188798226,0,4,2.0,39.0,195.0,72.0,31.75,76.75,9.625,4.42,,,,,,41.5,126.0,14.0,00-0035239,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035239,2023,-18.995856525873062,44,-0.4317240119516605,-0.38544585435158724,0,5,2.0,39.0,195.0,72.0,31.75,76.75,9.625,4.42,,,,,,41.5,126.0,14.0,00-0035239,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035239,2024,-12.254497213542034,30,-0.40848324045140116,-0.4317240119516605,0,6,2.0,39.0,195.0,72.0,31.75,76.75,9.625,4.42,,,,,,41.5,126.0,14.0,00-0035239,db,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035240,2019,-1.7498327345238065,34,-0.051465668662464895,0.0,1,1,2.0,43.0,255.0,74.0,31.875,78.0,9.0,,,,,,,,,,00-0035240,lb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035240,2020,-8.089292253372488,28,-0.2889032947633031,-0.051465668662464895,0,2,2.0,43.0,255.0,74.0,31.875,78.0,9.0,,,,,,,,,,00-0035240,lb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035240,2022,3.0454847373894136,28,0.10876731204962191,0.4971783679211512,0,4,2.0,43.0,255.0,74.0,31.875,78.0,9.0,,,,,,,,,,00-0035240,lb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035240,2023,4.602821809004614,46,0.10006134367401334,0.10876731204962191,0,5,2.0,43.0,255.0,74.0,31.875,78.0,9.0,,,,,,,,,,00-0035240,lb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035240,2024,2.7351456967388774,55,0.04972992175888868,0.10006134367401334,0,6,2.0,43.0,255.0,74.0,31.875,78.0,9.0,,,,,,,,,,00-0035240,lb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035240,2025,-1.024551660811994,20,-0.0512275830405997,0.04972992175888868,0,7,2.0,43.0,255.0,74.0,31.875,78.0,9.0,,,,,,,,,,00-0035240,lb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035244,2019,-29.458858699598018,40,-0.7364714674899504,0.0,1,1,2.0,54.0,221.0,74.0,32.625,77.5,9.125,4.52,,,,7.01,4.1,38.0,129.0,15.0,00-0035244,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035244,2020,-51.22337572512642,50,-1.0244675145025284,-0.7364714674899504,0,2,2.0,54.0,221.0,74.0,32.625,77.5,9.125,4.52,,,,7.01,4.1,38.0,129.0,15.0,00-0035244,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035244,2021,-29.191286197747104,37,-0.788953681020192,-1.0244675145025284,0,3,2.0,54.0,221.0,74.0,32.625,77.5,9.125,4.52,,,,7.01,4.1,38.0,129.0,15.0,00-0035244,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035262,2019,-9.702999295007928,57,-0.17022805780715664,0.0,1,1,4.0,130.0,234.0,74.0,31.5,74.25,9.75,4.57,11.64,,,6.94,4.14,37.5,122.0,31.0,00-0035262,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035262,2021,1.5749438601594976,44,0.03579417863998858,0.456411013379693,0,3,4.0,130.0,234.0,74.0,31.5,74.25,9.75,4.57,11.64,,,6.94,4.14,37.5,122.0,31.0,00-0035262,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035262,2022,-1.785991908209567,78,-0.02289733215653291,0.03579417863998858,0,4,4.0,130.0,234.0,74.0,31.5,74.25,9.75,4.57,11.64,,,6.94,4.14,37.5,122.0,31.0,00-0035262,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035262,2023,-4.556457275899085,51,-0.08934229952743304,-0.02289733215653291,0,5,4.0,130.0,234.0,74.0,31.5,74.25,9.75,4.57,11.64,,,6.94,4.14,37.5,122.0,31.0,00-0035262,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035262,2024,2.089055926713626,49,0.04263379442272706,-0.08934229952743304,0,6,4.0,130.0,234.0,74.0,31.5,74.25,9.75,4.57,11.64,,,6.94,4.14,37.5,122.0,31.0,00-0035262,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035262,2025,-4.84908018014873,53,-0.09149207887073077,0.04263379442272706,0,7,4.0,130.0,234.0,74.0,31.5,74.25,9.75,4.57,11.64,,,6.94,4.14,37.5,122.0,31.0,00-0035262,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035270,2020,-27.380933814158197,51,-0.5368810551795725,-0.686831814607627,0,2,5.0,146.0,200.0,74.0,31.375,75.25,9.0,4.47,,,,6.82,4.16,36.5,120.0,17.0,00-0035270,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035270,2021,-26.698845426855613,48,-0.5562259463928253,-0.5368810551795725,0,3,5.0,146.0,200.0,74.0,31.375,75.25,9.0,4.47,,,,6.82,4.16,36.5,120.0,17.0,00-0035270,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035270,2022,-23.901380565877908,36,-0.663927237941053,-0.5562259463928253,0,4,5.0,146.0,200.0,74.0,31.375,75.25,9.0,4.47,,,,6.82,4.16,36.5,120.0,17.0,00-0035270,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035270,2024,-11.91855822683204,25,-0.4767423290732816,-0.663927237941053,0,5,5.0,146.0,200.0,74.0,31.375,75.25,9.0,4.47,,,,6.82,4.16,36.5,120.0,17.0,00-0035270,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035276,2019,-10.95385896068226,26,-0.42130226771854845,0.0,1,1,5.0,157.0,235.0,73.0,30.125,73.625,8.75,4.5,,,,6.95,4.12,37.5,124.0,18.0,00-0035276,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035276,2023,4.789079814748982,44,0.10884272306247687,0.7706309810226213,0,5,5.0,157.0,235.0,73.0,30.125,73.625,8.75,4.5,,,,6.95,4.12,37.5,124.0,18.0,00-0035276,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035276,2024,12.13854993665534,65,0.18674692210238983,0.10884272306247687,0,6,5.0,157.0,235.0,73.0,30.125,73.625,8.75,4.5,,,,6.95,4.12,37.5,124.0,18.0,00-0035276,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035276,2025,-24.455070131515743,62,-0.3944366150244475,0.18674692210238983,0,7,5.0,157.0,235.0,73.0,30.125,73.625,8.75,4.5,,,,6.95,4.12,37.5,124.0,18.0,00-0035276,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035277,2022,-27.77927898793132,69,-0.4025982462019032,0.5321095940889791,0,3,5.0,158.0,210.0,73.0,32.5,77.25,9.75,4.45,,,,7.12,4.12,40.5,130.0,13.0,00-0035277,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035277,2023,-14.271841674897587,27,-0.5285867286999106,-0.4025982462019032,0,4,5.0,158.0,210.0,73.0,32.5,77.25,9.75,4.45,,,,7.12,4.12,40.5,130.0,13.0,00-0035277,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035277,2024,-13.685753077231753,65,-0.21055004734202698,-0.5285867286999106,0,5,5.0,158.0,210.0,73.0,32.5,77.25,9.75,4.45,,,,7.12,4.12,40.5,130.0,13.0,00-0035277,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035277,2025,-6.53801792258502,70,-0.09340025603692885,-0.21055004734202698,0,6,5.0,158.0,210.0,73.0,32.5,77.25,9.75,4.45,,,,7.12,4.12,40.5,130.0,13.0,00-0035277,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035525,2019,3.2648919848564026,54,0.06046096268252597,0.0,1,1,1.0,10.0,234.0,71.0,32.0,76.5,9.625,4.43,,,,6.93,4.23,40.5,124.0,21.0,00-0035525,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035525,2021,-3.343832259532064,38,-0.08799558577715959,-0.1021158154608737,0,3,1.0,10.0,234.0,71.0,32.0,76.5,9.625,4.43,,,,6.93,4.23,40.5,124.0,21.0,00-0035525,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035525,2022,-10.683621161355404,39,-0.27393900413731803,-0.08799558577715959,0,4,1.0,10.0,234.0,71.0,32.0,76.5,9.625,4.43,,,,6.93,4.23,40.5,124.0,21.0,00-0035525,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035525,2024,1.2446093181497426,32,0.03889404119217946,-0.21461577815976593,0,6,1.0,10.0,234.0,71.0,32.0,76.5,9.625,4.43,,,,6.93,4.23,40.5,124.0,21.0,00-0035525,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035525,2025,18.70362733246293,68,0.27505334312445484,0.03889404119217946,0,7,1.0,10.0,234.0,71.0,32.0,76.5,9.625,4.43,,,,6.93,4.23,40.5,124.0,21.0,00-0035525,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035637,2019,-27.559552710698036,54,-0.5103620872351488,0.0,1,1,2.0,34.0,195.0,71.0,32.0,77.375,9.875,4.51,,,,7.31,4.31,39.5,120.0,18.0,00-0035637,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035637,2020,-24.142711825124398,40,-0.6035677956281099,-0.5103620872351488,0,2,2.0,34.0,195.0,71.0,32.0,77.375,9.875,4.51,,,,7.31,4.31,39.5,120.0,18.0,00-0035637,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035637,2021,-10.635972155781928,33,-0.3223021865388463,-0.6035677956281099,0,3,2.0,34.0,195.0,71.0,32.0,77.375,9.875,4.51,,,,7.31,4.31,39.5,120.0,18.0,00-0035637,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035637,2022,-12.00392612736323,40,-0.30009815318408073,-0.3223021865388463,0,4,2.0,34.0,195.0,71.0,32.0,77.375,9.875,4.51,,,,7.31,4.31,39.5,120.0,18.0,00-0035637,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035637,2025,-0.6563397041593633,35,-0.018752562975981806,0.14256128935281775,0,7,2.0,34.0,195.0,71.0,32.0,77.375,9.875,4.51,,,,7.31,4.31,39.5,120.0,18.0,00-0035637,db,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035638,2019,-25.375654625438333,39,-0.6506578109086752,0.0,1,1,2.0,46.0,185.0,74.0,31.5,74.5,9.25,4.37,,,,,,,,,00-0035638,db,0,0,0,0,0,0,1,1,1,1,1,1,1,1
00-0035638,2021,-19.506804370699683,43,-0.45364661327208566,-0.6506578109086752,0,2,2.0,46.0,185.0,74.0,31.5,74.5,9.25,4.37,,,,,,,,,00-0035638,db,0,0,0,0,0,0,1,1,1,1,1,1,1,1
00-0035646,2020,10.802387585223187,40,0.2700596896305797,0.02475902232496689,0,2,3.0,80.0,245.0,73.0,32.0,75.375,9.625,4.63,11.98,,,7.21,4.28,37.0,125.0,24.0,00-0035646,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035646,2021,-1.2982187282759692,20,-0.06491093641379846,0.2700596896305797,0,3,3.0,80.0,245.0,73.0,32.0,75.375,9.625,4.63,11.98,,,7.21,4.28,37.0,125.0,24.0,00-0035646,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035646,2022,6.49499621958239,33,0.19681806726007242,-0.06491093641379846,0,4,3.0,80.0,245.0,73.0,32.0,75.375,9.625,4.63,11.98,,,7.21,4.28,37.0,125.0,24.0,00-0035646,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035646,2023,8.114635540754534,40,0.20286588851886336,0.19681806726007242,0,5,3.0,80.0,245.0,73.0,32.0,75.375,9.625,4.63,11.98,,,7.21,4.28,37.0,125.0,24.0,00-0035646,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035672,2020,4.38540860399371,23,0.19066993930407436,-0.13534338613195965,0,2,3.0,88.0,237.0,74.0,31.875,76.25,9.25,4.64,11.47,,,6.9,4.03,32.5,116.0,30.0,00-0035672,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035672,2022,-8.149123393835511,74,-0.11012328910588529,0.020532667379532212,0,4,3.0,88.0,237.0,74.0,31.875,76.25,9.25,4.64,11.47,,,6.9,4.03,32.5,116.0,30.0,00-0035672,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035672,2023,-25.72460970404339,49,-0.5249920347763958,-0.11012328910588529,0,5,3.0,88.0,237.0,74.0,31.875,76.25,9.25,4.64,11.47,,,6.9,4.03,32.5,116.0,30.0,00-0035672,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035672,2024,-8.59711751440548,50,-0.1719423502881096,-0.5249920347763958,0,6,3.0,88.0,237.0,74.0,31.875,76.25,9.25,4.64,11.47,,,6.9,4.03,32.5,116.0,30.0,00-0035672,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035672,2025,7.037442988721089,44,0.15994188610729748,-0.1719423502881096,0,7,3.0,88.0,237.0,74.0,31.875,76.25,9.25,4.64,11.47,,,6.9,4.03,32.5,116.0,30.0,00-0035672,lb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035684,2019,-20.829979336820543,50,-0.41659958673641084,0.0,1,1,1.0,30.0,189.0,71.0,32.0,77.125,9.0,4.52,,,,,,,118.0,14.0,00-0035684,db,0,0,0,0,0,0,1,1,1,1,1,1,0,0
00-0035695,2019,-15.062128173419161,50,-0.30124256346838324,0.0,1,1,2.0,40.0,194.0,74.0,31.0,75.625,9.125,4.46,,,,,,34.5,123.0,,00-0035695,db,0,0,0,0,0,0,1,1,1,1,1,0,0,1
00-0035695,2020,-26.969885722654958,66,-0.40863463216143875,-0.30124256346838324,0,2,2.0,40.0,194.0,74.0,31.0,75.625,9.125,4.46,,,,,,34.5,123.0,,00-0035695,db,0,0,0,0,0,0,1,1,1,1,1,0,0,1
00-0035695,2021,-5.210040708363522,20,-0.26050203541817607,-0.40863463216143875,0,3,2.0,40.0,194.0,74.0,31.0,75.625,9.125,4.46,,,,,,34.5,123.0,,00-0035695,db,0,0,0,0,0,0,1,1,1,1,1,0,0,1
00-0035697,2019,-7.461433036013592,47,-0.1587538943832679,0.0,1,1,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035697,2020,-6.149211660503365,54,-0.11387429000932157,-0.1587538943832679,0,2,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035697,2021,-11.739322899620882,51,-0.23018280195335064,-0.11387429000932157,0,3,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035697,2022,4.836742679559393,49,0.0987090342767223,-0.23018280195335064,0,4,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035697,2023,-13.899593271924445,51,-0.27254104454753814,0.0987090342767223,0,5,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035697,2024,-12.976108092756476,73,-0.1777549053802257,-0.27254104454753814,0,6,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035697,2025,-8.633080030005484,74,-0.11666324364872276,-0.1777549053802257,0,7,3.0,72.0,250.0,75.0,31.625,75.375,9.125,4.57,,,,,,32.5,116.0,24.0,00-0035697,lb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035707,2019,1.3716125882815962,58,0.02364849290140683,0.0,1,1,1.0,5.0,252.0,72.0,32.125,75.875,9.75,4.42,,,,7.07,4.17,39.5,118.0,22.0,00-0035707,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035707,2020,2.709721124223047,94,0.028826820470457946,0.02364849290140683,0,2,1.0,5.0,252.0,72.0,32.125,75.875,9.75,4.42,,,,7.07,4.17,39.5,118.0,22.0,00-0035707,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035707,2021,-10.927949600439232,83,-0.13166204337878593,0.028826820470457946,0,3,1.0,5.0,252.0,72.0,32.125,75.875,9.75,4.42,,,,7.07,4.17,39.5,118.0,22.0,00-0035707,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035707,2022,4.808280607050916,64,0.07512938448517056,-0.13166204337878593,0,4,1.0,5.0,252.0,72.0,32.125,75.875,9.75,4.42,,,,7.07,4.17,39.5,118.0,22.0,00-0035707,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035707,2023,-7.044970022485359,41,-0.17182853713378923,0.07512938448517056,0,5,1.0,5.0,252.0,72.0,32.125,75.875,9.75,4.42,,,,7.07,4.17,39.5,118.0,22.0,00-0035707,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035707,2025,-5.343296938865975,92,-0.05807931455289103,0.0382641655243268,0,7,1.0,5.0,252.0,72.0,32.125,75.875,9.75,4.42,,,,7.07,4.17,39.5,118.0,22.0,00-0035707,lb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0036166,2021,-9.20467923360411,37,-0.24877511442173272,-0.07552637958401628,0,2,7.0,239.0,180.0,71.0,30.375,,8.75,4.57,,,,7.07,4.27,35.0,122.0,,00-0036166,db,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036166,2022,-22.717469254117614,50,-0.4543493850823523,-0.24877511442173272,0,3,7.0,239.0,180.0,71.0,30.375,,8.75,4.57,,,,7.07,4.27,35.0,122.0,,00-0036166,db,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036166,2023,-13.680509952792091,34,-0.40236793978800267,-0.4543493850823523,0,4,7.0,239.0,180.0,71.0,30.375,,8.75,4.57,,,,7.07,4.27,35.0,122.0,,00-0036166,db,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036193,2023,22.280099192954367,35,0.636574262655839,0.2824266047537094,0,3,3.0,87.0,255.0,75.0,32.875,,9.125,,,,,,,,,,00-0036193,lb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0036193,2024,11.588091582991183,37,0.3131916644051671,0.636574262655839,0,4,3.0,87.0,255.0,75.0,32.875,,9.125,,,,,,,,,,00-0036193,lb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0036241,2020,-16.25734946184093,33,-0.4926469533891191,0.0,1,1,5.0,158.0,202.0,73.0,32.25,,9.625,,,,,,,,,11.0,00-0036241,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0036241,2021,-22.872963645058917,74,-0.30909410331160697,-0.4926469533891191,0,2,5.0,158.0,202.0,73.0,32.25,,9.625,,,,,,,,,11.0,00-0036241,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0036274,2020,-24.323959428584203,38,-0.640104195489058,0.0,1,1,1.0,3.0,205.0,73.0,32.625,,9.125,4.48,,,,,,41.0,135.0,11.0,00-0036274,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036274,2022,-23.879230160091538,57,-0.4189338624577463,-0.9399432003701804,0,3,1.0,3.0,205.0,73.0,32.625,,9.125,4.48,,,,,,41.0,135.0,11.0,00-0036274,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036274,2023,-22.023836961074267,31,-0.7104463535830409,-0.4189338624577463,0,4,1.0,3.0,205.0,73.0,32.625,,9.125,4.48,,,,,,41.0,135.0,11.0,00-0036274,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036276,2022,-1.7932947685554879,24,-0.07472061535647866,0.6666227302048355,0,3,3.0,97.0,229.0,75.0,32.375,,10.0,4.66,,,,7.38,4.33,39.0,126.0,,00-0036276,lb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036280,2020,-7.772198116697837,25,-0.3108879246679135,0.0,1,1,3.0,98.0,247.0,75.0,32.75,,10.25,4.66,,,,6.83,4.32,36.0,122.0,,00-0036280,lb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036280,2024,5.933820771664613,20,0.29669103858323065,0.178442545235157,0,5,3.0,98.0,247.0,75.0,32.75,,10.25,4.66,,,,6.83,4.32,36.0,122.0,,00-0036280,lb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
